ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Delivery_Distance,Delivery_Speed,Delivery_Distance_km
0x95e,RANCHIRES15DEL02,0,4.630110732538331,23.369746,85.33982,23.419746,85.38982,21:30,2,1,1,0,3,1.0,1,1,27.0,0.07071067811865325,Normal,7.546401421474661
0x689e,HYDRES05DEL03,23,4.8,17.433809,78.386744,17.463809,78.416744,19:60,4,1,1,1,3,1.0,1,1,18.0,0.04242640687119446,Fast,4.610339345524684
0x4622,VADRES02DEL01,29,5.0,0.0,0.0,0.04,0.04,14:05,3,0,0,1,3,1.0,1,1,29.0,0.0565685424949238,Normal,6.290134677634678
0x5c2c,JAPRES18DEL01,25,4.5,26.913987,75.752891,27.023987,75.862891,23:35,1,2,2,1,4,1.0,1,1,27.0,0.15556349186104218,Normal,16.384334344092046
0x7f3c,MYSRES15DEL01,38,4.8,12.352058,76.60665,12.392058,76.64665,12:40,6,0,1,2,3,1.0,1,1,30.0,0.05656854249491883,Normal,6.217525604924386
0x5e51,COIMBRES01DEL02,30,4.7,11.016298,76.972076,11.096298,77.052076,22:20,3,2,2,3,4,1.0,1,1,27.0,0.11313708498984645,Normal,12.464066309794568
0xa05,CHENRES08DEL02,37,4.1,13.022394,80.242439,13.072394,80.292439,17:55,2,3,2,3,4,2.0,1,1,32.0,0.07071067811865199,Normal,7.761839422154042
0xd76b,BHPRES04DEL02,34,4.4,23.184992,77.417227,23.204992,77.437227,11:15,3,0,1,0,4,1.0,1,1,31.0,0.028284271247458786,Normal,3.0206347310381325
0x93b1,BANGRES010DEL02,29,4.5,12.933298,77.614293,13.013298,77.694293,17:30,6,3,2,3,2,1.0,1,1,26.0,0.11313708498984645,Normal,12.420750050313671
0xad61,MUMRES05DEL02,28,4.7,18.927584,72.832585,18.947584,72.852585,9:25,2,2,1,1,3,1.0,1,1,16.0,0.028284271247468833,Fast,3.0611340136861775
0x8d9e,COIMBRES06DEL01,29,4.6,11.021278,76.995017,11.091278,77.065017,19:60,4,1,2,1,2,1.0,1,1,15.0,0.09899494936611203,Fast,10.906058503327221
0xba19,BANGRES010DEL01,20,5.0,12.933298,77.614293,13.043298,77.724293,20:15,0,1,2,2,3,1.0,1,3,30.0,0.15556349186103965,Normal,17.078028601490022
0xa862,INDORES07DEL01,38,4.8,22.722634,75.886959,22.792634,75.956959,21:55,1,1,2,1,4,2.0,1,1,40.0,0.09899494936611203,Normal,10.587929946825925
0x8a73,CHENRES010DEL03,32,4.6,13.066762,80.251865,13.096762,80.281865,17:60,0,3,1,2,4,1.0,1,1,15.0,0.0424264068711932,Fast,4.656788095044164
0x4a70,CHENRES15DEL03,24,4.7,13.026286,80.275235,13.056286,80.305235,24:05,6,2,2,0,4,1.0,1,1,17.0,0.0424264068711932,Fast,4.657159718107683
0x6684,VADRES08DEL02,30,4.5,0.0,0.0,0.05,0.05,23:15,2,2,0,1,3,1.0,1,1,20.0,0.07071067811865477,Fast,7.8626681674103684
0x5fc,INDORES11DEL03,50,6.0,22.751234,75.88949,22.781234,75.91949,20:40,7,5,3,0,4,0.0,1,1,28.0,0.04242640687119446,Normal,4.537553114731602
0x89a6,BANGRES02DEL01,23,5.0,12.970221,77.645396,13.010221,77.685396,15:60,3,3,0,2,3,1.0,1,1,16.0,0.05656854249491757,Fast,6.210169290102755
0x21b3,RANCHIRES19DEL01,20,4.8,23.333017,85.3172,23.403017,85.3872,22:40,4,2,0,1,3,0.0,1,1,24.0,0.09899494936611956,Normal,10.565936169903516
0xa9a1,MUMRES08DEL01,26,3.9,19.065838,72.832658,19.075838,72.842658,12:05,4,0,0,0,3,1.0,2,3,49.0,0.014142135623735673,Slow,1.5299884479314707
0x28e5,VADRES19DEL01,20,4.9,22.311844,73.165081,22.351844,73.205081,14:60,4,0,2,0,2,1.0,1,1,17.0,0.05656854249492762,Fast,6.058844117462931
0xc3c5,BHPRES03DEL03,36,4.6,23.214294,77.435361,23.274294,77.495361,18:05,2,3,2,0,2,1.0,1,1,31.0,0.08485281374238891,Normal,9.060372371427242
0x2cf4,MUMRES06DEL02,39,4.9,19.055831,72.833984,19.105831,72.883984,21:15,4,1,0,0,3,1.0,1,1,23.0,0.07071067811865074,Normal,7.649724402449684
0x7642,JAPRES11DEL01,38,4.9,26.90294,75.793007,26.91294,75.803007,8:30,4,2,1,0,3,0.0,1,1,19.0,0.014142135623723113,Fast,1.4898423067405666
0x9235,MUMRES08DEL03,27,4.5,19.065838,72.832658,19.125838,72.892658,21:20,0,1,0,3,3,0.0,1,1,22.0,0.08485281374238891,Normal,9.179276688028636
0x1643,INDORES12DEL01,24,4.6,22.74806,75.8934,22.81806,75.9634,23:55,1,2,1,2,3,1.0,1,4,25.0,0.09899494936611203,Normal,10.587023705098991
0x624c,MUMRES06DEL02,28,4.6,19.055831,72.833984,19.135831,72.913984,23:35,1,2,1,2,3,0.0,1,1,29.0,0.11313708498984519,Normal,12.239035527316306
0x4bac,MYSRES02DEL01,28,4.6,12.304569,76.643622,12.414569,76.753622,19:35,0,1,1,0,4,1.0,1,1,34.0,0.15556349186103965,Normal,17.098593053938863
0x658,INDORES06DEL01,30,4.0,22.728163,75.884212,22.768163,75.924212,12:25,0,0,2,0,2,0.0,1,1,39.0,0.056568542494920084,Normal,6.050438648835732
0x2a5e,VADRES20DEL03,29,4.1,22.311358,73.164798,22.341358,73.194798,19:60,4,1,0,1,3,1.0,1,1,42.0,0.04242640687119446,Slow,4.544215521132342
0x4fd0,INDORES19DEL01,30,5.0,22.745536,75.893106,22.755536,75.903106,9:45,4,2,2,1,4,1.0,1,1,19.0,0.014142135623723113,Fast,1.5125976112065025
0x231e,BANGRES20DEL01,0,4.630110732538331,12.972161,77.596014,12.982161,77.606014,10:30,6,2,2,0,4,0.0,1,1,14.0,0.014142135623734417,Fast,1.5525820816228664
0x46cb,SURRES17DEL02,37,5.0,21.149569,72.772697,21.199569,72.822697,20:30,6,1,2,0,4,0.0,1,1,33.0,0.0707106781186633,Normal,7.601876617115989
0xa92c,BANGRES02DEL03,37,4.8,12.970221,77.645396,13.000221,77.675396,22:55,2,2,2,1,3,1.0,1,1,22.0,0.0424264068711932,Normal,4.657672650623545
0x8aff,CHENRES01DEL02,29,4.8,13.005801,80.250744,13.085801,80.330744,21:55,0,1,0,2,3,2.0,1,1,43.0,0.11313708498984645,Slow,12.41898167230365
0x4400,JAPRES04DEL03,38,5.0,26.902328,75.794257,26.992328,75.884257,18:35,0,3,2,3,4,2.0,1,1,42.0,0.12727922061358088,Slow,13.406506203190967
0x788,COIMBRES03DEL01,25,4.7,11.025083,77.015393,11.095083,77.085393,22:50,2,2,1,3,4,0.0,1,1,19.0,0.09899494936611203,Fast,10.90598905626876
0x649b,COIMBRES01DEL02,34,4.8,11.016298,76.972076,11.066298,77.022076,24:15,3,2,2,3,4,1.0,1,1,29.0,0.07071067811865199,Normal,7.790237052802913
0xbf71,GOARES14DEL01,34,4.7,15.157944,73.950889,15.227944,74.020889,21:25,4,1,1,1,3,1.0,1,1,20.0,0.09899494936611203,Fast,10.817079414296114
0x1241,MUMRES20DEL02,24,5.0,19.103249,72.846749,19.233249,72.976749,20:30,3,1,0,2,3,0.0,1,1,29.0,0.18384776310849843,Normal,19.88431857497891
0x5b0f,VADRES17DEL02,24,4.7,0.0,0.0,0.08,0.08,19:45,4,1,2,1,3,0.0,1,3,12.0,0.1131370849898476,Fast,12.58026782240096
0xb3db,MYSRES18DEL01,21,4.6,12.337928,76.617889,12.377928,76.657889,13:50,2,0,1,2,4,0.0,1,4,14.0,0.05656854249491883,Fast,6.217689735000026
0x9e9a,PUNERES20DEL03,39,4.6,18.592718,73.773572,18.652718,73.833572,17:30,3,3,2,3,2,0.0,1,1,34.0,0.0848528137423864,Normal,9.19151681625338
0x87eb,VADRES18DEL02,20,4.7,0.0,0.0,0.08,0.08,22:35,6,2,0,1,3,1.0,1,1,22.0,0.1131370849898476,Normal,12.58026782240096
0x5db,HYDRES06DEL01,0,4.630110732538331,17.455894,78.375467,17.525894,78.445467,17:55,0,3,0,0,3,0.0,2,1,47.0,0.09899494936611203,Slow,10.756273454297123
0x928e,RANCHIRES18DEL03,24,4.5,23.351489,85.324253,23.441489,85.414253,19:40,2,1,1,3,4,1.0,1,3,19.0,0.12727922061358088,Fast,13.583440059634135
0xd3bd,KOLRES01DEL03,35,4.8,22.514688,88.393294,22.604688,88.483294,17:55,2,3,1,2,3,1.0,1,1,24.0,0.12727922061358088,Normal,13.62208523449083
0x2074,JAPRES14DEL01,26,4.9,26.88842,75.800689,26.89842,75.810689,11:25,4,0,2,3,4,0.0,1,3,13.0,0.014142135623725625,Fast,1.4899271643865588
0x6485,INDORES14DEL03,29,4.6,22.761593,75.886362,22.821593,75.946362,17:20,2,3,2,2,2,1.0,1,1,22.0,0.08485281374237635,Normal,9.074331008326515
0x1b5a,PUNERES05DEL01,0,4.630110732538331,18.543626,73.905101,18.653626,74.015101,22:35,2,2,2,3,2,0.0,1,3,11.0,0.15556349186103965,Fast,16.852241972645785
0x31c6,CHENRES03DEL01,30,4.7,13.091809,80.219104,13.101809,80.229104,8:60,4,2,1,0,4,1.0,1,1,16.0,0.014142135623734417,Fast,1.5522165637171133
0xad9b,COIMBRES15DEL01,22,4.8,11.006686,76.951736,11.116686,77.061736,22:30,6,2,2,3,3,0.0,1,3,12.0,0.15556349186103965,Fast,17.13793593144315
0x805f,PUNERES19DEL01,33,4.4,18.563934,73.915367,18.673935,74.025367,20:30,0,1,2,1,2,0.0,1,3,43.0,0.1555641989694286,Slow,16.851371030914212
0xa71,CHENRES18DEL01,31,4.6,12.981615,80.231598,13.091615,80.341598,20:25,4,1,2,2,4,0.0,1,1,18.0,0.15556349186103965,Fast,17.076407856166536
0xcea9,AURGRES03DEL03,36,4.9,19.874733,75.353942,19.934733,75.413942,18:20,4,3,1,2,4,0.0,1,3,19.0,0.08485281374238891,Fast,9.15771032959411
0x51f7,SURRES01DEL01,27,4.6,21.186438,72.794115,21.296438,72.904115,20:40,0,1,0,3,3,1.0,1,1,40.0,0.15556349186103965,Normal,16.72060564152958
0x2934,INDORES09DEL01,22,4.5,22.725835,75.887648,22.765835,75.927648,12:50,6,0,1,2,4,1.0,1,1,11.0,0.05656854249492762,Fast,6.050486021641428
0x28b5,MUMRES06DEL02,33,4.7,19.055831,72.833984,19.105831,72.883984,21:10,3,1,1,0,3,1.0,1,1,27.0,0.07071067811865074,Normal,7.649724402449684
0x267d,SURRES20DEL02,34,4.8,21.15276,72.778059,21.20276,72.828059,23:35,6,2,2,3,4,1.0,1,1,26.0,0.07071067811865325,Normal,7.60180033473793
0x9b95,CHENRES03DEL01,27,4.8,13.091809,80.219104,13.161809,80.289104,18:25,3,3,2,1,3,1.0,1,1,19.0,0.09899494936611203,Fast,10.864870498856765
0xc10e,AGRRES03DEL01,0,4.630110732538331,27.160832,78.011608,27.200832,78.051608,16:15,7,5,3,3,4,1.0,1,1,28.0,0.05656854249492762,Normal,5.952962854609646
0xd613,LUDHRES17DEL02,39,4.5,30.893384,75.821202,30.913384,75.841202,9:55,3,2,1,1,4,0.0,1,1,26.0,0.028284271247458786,Normal,2.9303382895478234
0xd15f,AURGRES07DEL02,28,4.8,19.875908,75.358888,19.955908,75.438888,22:05,4,1,2,0,4,1.0,1,1,22.0,0.11313708498985775,Normal,12.20987539906126
0x66b0,HYDRES010DEL03,27,4.7,17.428294,78.404423,17.518294,78.494423,21:05,4,1,1,1,3,1.0,1,1,13.0,0.12727922061358088,Fast,13.830131455506187
0x8e2a,HYDRES20DEL01,20,4.8,17.483216,78.552111,17.593216,78.662111,17:45,6,3,0,2,3,1.0,1,1,26.0,0.15556349186104218,Normal,16.900616226154256
0x928d,MUMRES13DEL01,28,4.3,19.178321,72.834715,19.248321,72.904715,20:35,3,1,0,2,3,1.0,1,3,32.0,0.09899494936611203,Normal,10.705559922396555
0xb03,HYDRES20DEL01,30,4.5,17.483216,78.552111,17.553216,78.622111,20:55,6,1,1,1,4,1.0,1,1,38.0,0.09899494936612209,Normal,10.7555029596215
0x631e,HYDRES18DEL02,30,4.8,17.450851,78.379347,17.470851,78.399347,8:25,3,2,1,3,3,0.0,1,1,23.0,0.028284271247468833,Normal,3.073462803868858
0x520d,SURRES17DEL02,21,4.6,21.149569,72.772697,21.199569,72.822697,21:35,3,1,1,3,4,0.0,1,1,20.0,0.0707106781186633,Fast,7.601876617115989
0xb280,MYSRES05DEL02,34,4.4,12.323978,76.627961,12.343978,76.647961,10:05,3,2,0,1,3,0.0,1,1,21.0,0.028284271247458786,Normal,3.108983787513406
0xced7,KOCRES04DEL02,20,4.8,9.966783,76.242981,10.096783,76.372981,18:15,3,3,0,3,3,0.0,1,1,20.0,0.1838477631084997,Fast,20.287264795753714
0x6322,RANCHIRES14DEL03,25,4.9,0.0,0.0,0.06,0.06,23:50,2,2,1,2,3,1.0,1,1,16.0,0.08485281374238571,Fast,9.435201537430713
0xce1a,KNPRES11DEL02,21,4.6,26.474986,80.342796,26.494986,80.362796,9:30,4,2,0,1,3,1.0,1,3,10.0,0.028284271247458786,Fast,2.9845983784434726
0x8257,MYSRES15DEL01,27,4.6,12.352058,76.60665,12.422058,76.67665,20:05,1,1,0,1,3,2.0,2,1,44.0,0.09899494936611203,Slow,10.88036428627722
0xd480,AURGRES02DEL02,21,4.7,0.0,0.0,0.02,0.02,11:60,2,0,0,1,3,0.0,1,3,15.0,0.0282842712474619,Fast,3.145067434621583
0x6773,PUNERES18DEL02,20,4.5,18.593481,73.785901,18.673481,73.865901,19:25,4,1,2,2,2,0.0,1,4,13.0,0.11313708498984519,Fast,12.254988311075596
0xa47d,MYSRES02DEL03,39,4.5,12.304569,76.643622,12.364569,76.703622,23:45,3,2,0,3,3,1.0,1,1,20.0,0.0848528137423864,Fast,9.326940869812143
0xe0b4,KOCRES04DEL01,27,5.0,9.966783,76.242981,10.076783,76.352981,22:10,3,1,1,3,4,1.0,1,1,22.0,0.1555634918610409,Normal,17.166408504644007
0x5389,BANGRES08DEL02,25,4.6,12.906229,77.596791,12.956229,77.646791,21:30,1,1,2,0,4,1.0,1,4,33.0,0.07071067811865325,Normal,7.763607607839511
0xa190,HYDRES20DEL02,26,5.0,17.483216,78.552111,17.503216,78.572111,8:50,6,2,2,1,4,1.0,1,1,14.0,0.028284271247468833,Fast,3.0732024062611822
0x7a90,SURRES14DEL01,26,4.9,21.157729,72.768726,21.227729,72.838726,21:20,6,1,2,3,4,0.0,1,1,26.0,0.09899494936611203,Normal,10.64201906419996
0x7335,BANGRES11DEL01,39,4.9,12.934365,77.616155,13.044365,77.726155,19:20,3,1,2,1,2,1.0,1,3,29.0,0.1555634918610409,Normal,17.07799287216204
0x1f9c,BANGRES01DEL02,26,4.2,12.933284,77.615428,13.063284,77.745428,22:05,2,1,0,2,3,1.0,2,1,39.0,0.1838477631085085,Normal,20.182728669258125
0x152b,SURRES20DEL01,38,5.0,21.15276,72.778059,21.16276,72.788059,9:35,3,2,1,1,3,1.0,1,1,27.0,0.014142135623733162,Normal,1.520455689583788
0xa7c9,BANGRES13DEL02,33,4.7,12.935662,77.61413,12.955662,77.63413,8:50,1,2,2,3,4,0.0,1,1,15.0,0.028284271247458786,Fast,3.1053555451188637
0x8f09,CHENRES02DEL01,28,4.7,13.086438,80.220672,13.196438,80.330672,22:05,1,1,1,1,3,1.0,1,3,30.0,0.15556349186105095,Normal,17.072871906399556
0xa565,MYSRES20DEL02,23,4.6,12.337978,76.616792,12.417978,76.696792,17:50,4,3,2,0,4,0.0,1,3,15.0,0.11313708498984645,Fast,12.434913132379245
0x8f19,PUNERES14DEL01,38,4.7,18.516216,73.842527,18.626216,73.952527,20:10,1,1,0,0,3,2.0,1,1,49.0,0.15556349186103965,Slow,16.85352490584544
0x6f8b,HYDRES03DEL02,33,4.1,17.422819,78.449578,17.502819,78.529578,20:40,6,1,0,1,3,1.0,2,3,40.0,0.11313708498984519,Normal,12.29378731203682
0xc26c,AURGRES08DEL02,36,4.9,19.876428,75.364792,19.926428,75.414792,23:40,0,2,2,0,3,0.0,1,3,17.0,0.0707106781186633,Fast,7.631500138051357
0x8444,BANGRES09DEL01,30,4.9,12.934179,77.615797,13.004179,77.685797,23:50,2,2,2,3,4,1.0,1,1,16.0,0.09899494936611203,Fast,10.868244074540835
0x791c,MUMRES09DEL03,27,4.5,18.994049,72.825203,19.054049,72.885203,18:45,0,3,1,3,4,1.0,1,3,11.0,0.0848528137423864,Fast,9.181151801248024
0xdf82,GOARES16DEL03,27,5.0,15.498603,73.826911,15.588603,73.916911,21:05,6,1,2,2,4,1.0,1,4,21.0,0.12727922061358213,Normal,13.89640627144465
0x6aca,RANCHIRES13DEL01,38,4.8,23.374989,85.335486,23.444989,85.405486,21:20,4,1,2,1,2,0.0,1,1,19.0,0.09899494936611203,Fast,10.564405615161895
0x2b76,PUNERES13DEL01,25,4.9,18.56245,73.916619,18.57245,73.926619,11:55,6,0,2,0,4,1.0,1,1,29.0,0.014142135623735673,Normal,1.5321547990764783
0xd8b,CHENRES010DEL02,24,4.8,13.066762,80.251865,13.086762,80.271865,10:25,4,2,0,3,3,0.0,1,1,17.0,0.028284271247468833,Fast,3.104556052438096
0x94fb,HYDRES16DEL02,25,4.3,17.440827,78.393391,17.570827,78.523391,21:10,2,1,0,2,3,2.0,1,1,38.0,0.183847763108511,Normal,19.975152579495532
0x8155,INDORES01DEL02,30,4.9,22.695207,75.866059,22.825207,75.996059,24:05,1,2,1,2,4,1.0,1,1,27.0,0.18384776310849843,Normal,19.663125922534896
0x7c2e,JAPRES12DEL03,36,4.7,26.902908,75.792934,26.992908,75.882934,21:50,1,1,0,2,3,1.0,2,1,47.0,0.12727922061358088,Slow,13.40647565433019
0xafaf,MUMRES04DEL01,26,4.7,19.254567,72.848923,19.324567,72.918923,21:15,0,1,0,0,3,1.0,1,1,41.0,0.09899494936611956,Slow,10.703215446671857
0xdb42,ALHRES02DEL01,35,4.7,25.453436,81.833167,25.493436,81.873167,14:50,0,0,2,1,4,1.0,1,1,29.0,0.05656854249491757,Normal,5.992191829586483
0xd4b,RANCHIRES010DEL01,0,4.630110732538331,23.354422,85.3329,23.394422,85.3729,15:05,7,5,1,2,4,1.0,1,1,22.0,0.05656854249492762,Normal,6.037544630194255
0x9e46,VADRES010DEL01,29,4.7,22.310329,73.169083,22.320329,73.179083,11:30,1,0,1,1,3,1.0,1,3,30.0,0.014142135623735673,Normal,1.514793721388757
0x8dda,PUNERES17DEL02,23,4.5,18.530963,73.828972,18.580963,73.878972,19:10,2,3,0,0,3,0.0,1,3,18.0,0.0707106781186633,Fast,7.66101794664148
0xd31d,ALHRES11DEL01,32,4.9,0.0,0.0,0.04,0.04,13:15,6,0,1,2,3,0.0,1,1,30.0,0.0565685424949238,Normal,6.290134677634678
0x223a,INDORES15DEL03,24,5.0,22.760072,75.892574,22.850072,75.982574,22:30,1,2,1,2,4,1.0,1,1,26.0,0.12727922061358088,Normal,13.610877575672198
0x7105,PUNERES17DEL01,34,4.9,18.530963,73.828972,18.600963,73.898972,17:25,1,3,1,2,3,1.0,1,1,30.0,0.09899494936612209,Normal,10.725127399399225
0x8fd5,HYDRES18DEL02,36,4.2,17.450851,78.379347,17.470851,78.399347,9:40,2,2,0,3,3,1.0,1,1,23.0,0.028284271247468833,Normal,3.073462803868858
0xcac7,KOCRES16DEL01,25,4.6,10.003064,76.307589,10.073064,76.377589,21:30,4,1,0,1,3,1.0,1,3,19.0,0.09899494936612209,Fast,10.923808413419035
0x184a,BANGRES09DEL02,34,4.9,12.934179,77.615797,13.064179,77.745797,23:15,6,2,2,1,3,1.0,1,1,20.0,0.18384776310849843,Fast,20.18269322461139
0x732f,VADRES12DEL02,36,4.9,0.0,0.0,0.05,0.05,22:30,4,2,0,0,3,1.0,1,1,28.0,0.07071067811865477,Normal,7.8626681674103684
0xa3ab,HYDRES15DEL01,34,4.6,17.45971,78.368855,17.49971,78.408855,13:50,4,0,1,1,3,0.0,1,1,22.0,0.05656854249492762,Normal,6.146622187550208
0x3c7f,MYSRES09DEL03,22,5.0,12.323194,76.630583,12.383194,76.690583,17:30,6,3,0,2,3,1.0,1,1,21.0,0.0848528137423864,Normal,9.326616887755375
0x959f,SURRES19DEL03,35,4.3,21.149669,72.772629,21.179669,72.802629,23:35,3,2,0,0,3,1.0,1,1,32.0,0.04242640687119446,Normal,4.561267998364189
0xe259,AGRRES04DEL01,33,4.7,27.195928,77.998092,27.205928,78.008092,10:25,0,2,0,2,3,1.0,1,1,25.0,0.014142135623735673,Normal,1.488122293779747
0x91f7,JAPRES19DEL02,34,4.2,26.913726,75.75282,26.963726,75.80282,21:45,1,1,2,1,2,1.0,1,1,37.0,0.07071067811865325,Normal,7.448311138215936
0xd6f0,LUDHRES18DEL03,20,4.7,30.890184,75.829615,30.920184,75.859615,18:05,4,3,2,0,3,0.0,1,3,10.0,0.042426406871191945,Fast,4.39547235687439
0x5011,JAPRES13DEL03,27,5.0,26.846156,75.8023,26.906156,75.8623,18:05,6,3,0,0,3,1.0,1,1,28.0,0.0848528137423864,Normal,8.940167719841355
0xc2aa,LUDHRES20DEL03,21,4.8,30.885915,75.788259,31.025915,75.928259,21:45,6,1,0,3,3,1.0,1,1,31.0,0.1979898987322341,Normal,20.50758678093407
0x830b,PUNERES19DEL03,37,4.0,18.563934,73.915367,18.593934,73.945367,17:55,2,3,0,2,3,1.0,1,1,33.0,0.04242640687119446,Normal,4.596317855297838
0xb5e8,VADRES02DEL02,24,4.0,0.0,0.0,0.08,0.08,18:35,0,3,1,1,3,1.0,1,3,36.0,0.1131370849898476,Normal,12.58026782240096
0x9bf6,MUMRES03DEL02,31,4.5,19.22384,72.841347,19.30384,72.921347,19:05,2,3,2,1,2,1.0,1,1,28.0,0.1131370849898477,Normal,12.233151216488597
0x6fa2,MUMRES05DEL01,25,4.9,18.927584,72.832585,19.037584,72.942585,19:35,0,1,0,3,3,0.0,1,1,46.0,0.15556349186103965,Slow,16.83409066322075
0xc77b,DEHRES20DEL03,25,4.9,0.0,0.0,0.09,0.09,22:25,2,2,1,3,4,1.0,1,4,16.0,0.12727922061357855,Fast,14.15280068944862
0xbeb2,JAPRES18DEL03,20,4.8,26.913987,75.752891,27.003987,75.842891,19:40,4,1,2,2,4,1.0,1,1,24.0,0.12727922061357083,Normal,13.40589201844524
0xc3a4,DEHRES09DEL01,32,4.8,30.332735,78.054222,30.342735,78.064222,9:05,6,2,1,0,4,1.0,1,1,29.0,0.014142135623735673,Normal,1.4688163256853812
0x564c,HYDRES11DEL01,36,4.1,17.430448,78.418213,17.440448,78.428213,8:25,6,2,0,1,3,0.0,1,1,21.0,0.014142135623735673,Normal,1.5368334425195926
0x6b3d,RANCHIRES09DEL02,32,4.6,23.351058,85.325731,23.371058,85.345731,10:50,6,2,2,0,4,1.0,1,1,24.0,0.028284271247461298,Normal,3.0189114817580243
0x923c,COIMBRES010DEL03,34,4.1,11.003008,76.97544,11.033008,77.00544,23:50,2,2,0,0,3,0.0,1,3,24.0,0.04242640687118441,Normal,4.67432400638191
0xd696,LUDHRES05DEL01,34,5.0,30.905562,75.832841,30.945562,75.872841,16:35,0,3,0,1,3,1.0,1,1,34.0,0.05656854249491757,Normal,5.860100551762558
0x43b2,VADRES05DEL03,28,4.8,22.310526,73.170937,22.340526,73.200937,17:35,0,3,2,2,3,0.0,1,1,17.0,0.04242640687119446,Fast,4.544228016639666
0x79ab,MUMRES09DEL02,23,4.7,18.994049,72.825203,19.124049,72.955203,23:50,3,2,1,0,4,0.0,1,3,18.0,0.18384776310849843,Fast,19.890514223034963
0x3b05,CHENRES19DEL01,35,4.7,12.986047,80.218114,13.026047,80.258114,13:35,3,0,2,3,4,1.0,1,3,28.0,0.056568542494928875,Normal,6.209976450705328
0xd8d2,KOCRES01DEL03,29,4.7,9.979363,76.285001,10.069363,76.375001,22:25,4,2,1,1,3,1.0,1,1,30.0,0.12727922061358088,Normal,14.04518868581413
0x9f6c,CHENRES02DEL01,38,4.7,13.086438,80.220672,13.096438,80.230672,10:05,0,2,1,1,3,1.0,1,4,17.0,0.014142135623734417,Fast,1.5522330405305724
0x9d6d,CHENRES19DEL03,37,4.6,12.986047,80.218114,13.046047,80.278114,21:30,4,1,1,2,4,1.0,1,1,22.0,0.08485281374238766,Normal,9.314781588433535
0xaca7,COIMBRES01DEL01,22,4.9,11.016298,76.972076,11.086298,77.042076,19:20,4,1,1,3,3,1.0,1,3,24.0,0.09899494936611078,Normal,10.906149360969733
0x5afe,COIMBRES13DEL02,30,4.7,11.003669,76.976494,11.023669,76.996494,8:25,1,2,0,0,3,1.0,1,1,22.0,0.028284271247458786,Normal,3.1162385581768866
0xba2f,CHENRES12DEL03,20,4.8,12.972793,80.249982,13.062793,80.339982,22:20,3,2,1,3,4,0.0,1,1,11.0,0.12727922061358088,Fast,13.972123977178622
0xaef3,BANGRES20DEL01,28,4.8,12.972161,77.596014,13.082161,77.706014,17:15,3,3,1,3,4,0.0,1,1,21.0,0.15556349186103965,Normal,17.076725433736602
0x8513,INDORES05DEL03,39,4.6,22.727021,75.884167,22.787021,75.944167,18:55,1,3,0,2,3,0.0,1,3,29.0,0.08485281374237635,Normal,9.075387359616569
0xdd49,GOARES15DEL03,35,4.7,15.51315,73.78346,15.57315,73.84346,21:15,3,1,2,1,3,1.0,1,1,26.0,0.08485281374237762,Normal,9.264280986804865
0x7f1,SURRES05DEL03,26,4.9,21.175104,72.804342,21.265104,72.894342,21:20,1,1,0,3,3,1.0,1,1,42.0,0.12727922061357083,Slow,13.681416111912892
0x4f03,MYSRES17DEL01,32,4.9,12.326356,76.619103,12.336356,76.629103,8:45,6,2,1,3,3,1.0,1,1,28.0,0.014142135623734417,Normal,1.5544994921789963
0x4eb7,COIMBRES12DEL01,25,4.8,11.000762,76.981876,11.040762,77.021876,14:35,2,0,0,1,3,1.0,1,1,32.0,0.056568542494928875,Normal,6.232403352170867
0x3837,INDORES03DEL03,34,4.5,22.751857,75.866699,22.811857,75.926699,20:45,4,1,1,0,4,1.0,1,3,24.0,0.0848528137423864,Normal,9.07462863182012
0xa42a,COIMBRES08DEL03,34,4.0,11.001852,76.976268,11.031852,77.006268,17:55,3,3,1,2,4,1.0,1,3,32.0,0.04242640687119446,Normal,4.67433301643506
0x2e33,SURRES03DEL02,29,4.9,21.186884,72.793616,21.316884,72.923616,23:30,2,2,0,1,3,0.0,1,1,20.0,0.18384776310850096,Fast,19.760063712198686
0xa2b8,RANCHIRES16DEL03,35,4.7,23.371292,85.327872,23.431292,85.387872,20:50,2,1,1,2,3,0.0,1,1,26.0,0.0848528137423864,Normal,9.055476933500598
0xa587,JAPRES19DEL02,21,4.5,26.913726,75.75282,26.963726,75.80282,21:05,0,1,0,2,3,0.0,1,1,27.0,0.07071067811865325,Normal,7.448311138215936
0xbca6,RANCHIRES07DEL01,35,5.0,23.359407,85.325055,23.399407,85.365055,14:50,2,0,2,3,4,1.0,1,1,33.0,0.05656854249491757,Normal,6.037440799484659
0x8335,INDORES15DEL02,38,4.3,22.760072,75.892574,22.890072,76.022574,21:45,2,1,1,1,4,1.0,1,1,31.0,0.1838477631085085,Normal,19.658828717454107
0x8bd3,INDORES07DEL03,23,4.7,22.722634,75.886959,22.812634,75.976959,22:30,3,2,0,0,3,1.0,1,1,22.0,0.12727922061357083,Normal,13.612594236925654
